ID,NAME,ALT_NAME,ADDRESS,ZIP,TELEPHONE,STATUS,POPULATION,SOURCE,SOURCEDATE,WEBSITE,BEDS,TRAUMA,HELIPAD
41,MCALLEN HEART HOSPITAL,NOT AVAILABLE,1900 S D ST,78503,9569942000,OPEN,60,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/19 0:00,http://www.mcallenhearthospital.com/,0,LEVEL IV,TRUE
49,METHODIST SPECIALTY & TRANSPLANT HOSPITAL,NOT AVAILABLE,8026 FLOYD CURL DR,78229,2105758168,OPEN,383,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/19 0:00,http://sahealth.com/locations/methodist-specialty-hospital/,383,LEVEL IV,FALSE
76077521,ALTUS BAYTOWN HOSPITAL,NOT AVAILABLE,1455 MANOR DR,77521,2818377600,OPEN,14,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/19 0:00,http://www.altusbaytownhospital.org/,14,NOT AVAILABLE,FALSE
79879106,PHYSICIANS SURGICAL HOSPITAL - PANHANDLE CAMPUS,NOT AVAILABLE,7100 WEST 9TH STREET,79106,8062120247,OPEN,21,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/19 0:00,http://physurg.com/,21,NOT AVAILABLE,FALSE
10735007,SHELBY BAPTIST MEDICAL CENTER,NOT AVAILABLE,1000 FIRST STREET NORTH,35007,2056208100,OPEN,252,http://dph1.adph.state.al.us/facilitiesdirectory,8/9/19 0:00,http://www.bhsala.com/shelby/home.aspx,252,LEVEL III,TRUE
11036301,SOUTHEAST ALABAMA MEDICAL CENTER,NOT AVAILABLE,1108 ROSS CLARK CIRCLE,36301,3347938701,OPEN,420,http://dph1.adph.state.al.us/facilitiesdirectory,8/9/19 0:00,http://www.samc.org,420,LEVEL II,TRUE
5136027,MEDICAL CENTER BARBOUR,NOT AVAILABLE,820 WEST WASHINGTON STREET,36027,3346887132,OPEN,74,http://dph1.adph.state.al.us/facilitiesdirectory,8/9/19 0:00,http://www.medctrbarbour.org,74,LEVEL III,TRUE
5536451,GROVE HILL MEMORIAL HOSPITAL,NOT AVAILABLE,295 JACKSON HIGHWAY S,36451,2512753191,OPEN,50,http://dph1.adph.state.al.us/facilitiesdirectory,8/9/19 0:00,http://www.grovehillmemorial.org,50,LEVEL III,TRUE
136502,ATMORE COMMUNITY HOSPITAL,NOT AVAILABLE,401 MEDICAL PARK DR.,36502,2513682500,OPEN,51,http://dph1.adph.state.al.us/facilitiesdirectory,8/9/19 0:00,http://www.ebaptisthealthcare.org/atmorecommunityhospital/,51,LEVEL III,TRUE
4735570,NORTH MISSISSIPPI MEDICAL CENTER - HAMILTON,NOT AVAILABLE,1256 MILITARY STREET SOUTH,35570,2059216202,OPEN,49,http://dph1.adph.state.al.us/facilitiesdirectory,8/9/19 0:00,http://www.nmhs.net/hamilton/,49,NOT AVAILABLE,TRUE
3935601,DECATUR MORGAN HOSPITAL - DECATUR CAMPUS,NOT AVAILABLE,1201 SEVENTH STREET SOUTHEAST,35601,2569732000,OPEN,230,http://dph1.adph.state.al.us/facilitiesdirectory,8/9/19 0:00,http://www.decaturgeneral.org/,230,LEVEL III,TRUE
4935903,GADSDEN REGIONAL MEDICAL CENTER,NOT AVAILABLE,1007 GOODYEAR AVENUE,35903,2564944000,OPEN,346,http://dph1.adph.state.al.us/facilitiesdirectory,8/9/19 0:00,http://www.gadsdenregional.com,346,LEVEL III,TRUE
2696826,SHRINERS HOSPITAL FOR CHILDREN,NOT AVAILABLE,1310 PUNAHOU ST,96826,8089414466,OPEN,16,https://data.hawaii.gov/health/hospitals-in-hawaii/rwns-g4bn/data,9/26/19 0:00,http://www.shrinershospitalsforchildren.org/hospitals/locations/hon olulu.aspx,16,NOT AVAILABLE,FALSE
12751632,MENTAL HEALTH INSTITUTE,NOT AVAILABLE,1800 NORTH 16TH STREET,51632,7125422161,CLOSED,35,ftp://ftp.igsb.uiowa.edu/gis_library/ia_state/infrastructure/,6/5/12 0:00,http://dhs.state.ia.us/,35,NOT AVAILABLE,FALSE
11051502,CHI HEALTH MERCY HOSPITAL,NOT AVAILABLE,800 MERCY DRIVE,51502,7123285000,OPEN,278,https://dia-hfd.iowa.gov/dia_hfd/ctlentitysearch.do,8/9/19 0:00,http://www.chihealth.com/,278,LEVEL III,TRUE
5183221,GROVE CREEK MEDICAL CENTER,NOT AVAILABLE,350 NORTH MERIDIAN ST,83221,2087852900,OPEN,8,http://healthandwelfare.idaho.gov/portals/0/medical/licensingcertification/alphahospital.pdf,8/9/19 0:00,http://www.binghammemorial.org/idh.html,8,NOT AVAILABLE,FALSE
5283404,MOUNTAIN VIEW HOSPITAL,NOT AVAILABLE,2325 CORONADO STREET,83404,2085572700,OPEN,43,http://healthandwelfare.idaho.gov/portals/0/medical/licensingcertification/alphahospital.pdf,8/9/19 0:00,https://www.mountainviewhospital.org/,43,NOT AVAILABLE,FALSE
3183201,PORTNEUF MEDICAL CENTER,NOT AVAILABLE,777 HOSPITAL WAY,83201,2082391000,OPEN,205,http://healthandwelfare.idaho.gov/portals/0/medical/licensingcertification/alphahospital.pdf,8/9/19 0:00,http://www.portmed.org,205,LEVEL II,TRUE
98261231,GENESIS MEDICAL CENTER ALEDO,NOT AVAILABLE,409 NORTHWEST 9TH AVENUE,61231,3095829100,OPEN,22,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/19 0:00,http://www.genesishealth.com/facilities/hospital/aledo/genesis-medical-center-aledo/,22,NOT AVAILABLE,TRUE
5860406,BLUE ISLAND HOSPITAL CO LLC DBA METROSOUTH MEDICAL CENTER,NOT AVAILABLE,12935 S GREGORY,60406,7085972000,OPEN,180,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/19 0:00,http://www.metrosouthmedicalcenter.com,180,NOT AVAILABLE,FALSE
99860622,PRESENCE CHICAGO HOSPITALS NETWORK DBA PRESENCE SAINT MARY OF NAZARETH HOSPITAL CENTER,NOT AVAILABLE,2233 WEST DIVISION STREET,60622,3127702000,OPEN,493,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/19 0:00,http://www.presencehealth.org/presence-saints-mary-and-elizabeth-medical-center-chicago,493,NOT AVAILABLE,TRUE
2260617,ADVOCATE TRINITY HOSPITAL,NOT AVAILABLE,2320 E 93RD ST,60617,7739672000,OPEN,188,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/19 0:00,http://www.advocatehealth.com/trinity,188,NOT AVAILABLE,FALSE
1560016,CHICAGO BEHAVIORAL HOSPITAL,NOT AVAILABLE,555 WILSON LANE,60016,8477685430,OPEN,113,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/19 0:00,http://chicagobehavioralhospital.com/,113,NOT AVAILABLE,FALSE
1160016,PRESANCE CHICAGO HOSPITALS NETWORK DBA PRESENCE HOLY FAMILY MEDICAL CENTER,NOT AVAILABLE,100 NORTH RIVER ROAD,60016,8478133176,OPEN,118,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/19 0:00,http://www.presencehealth.org,118,NOT AVAILABLE,TRUE
16760033,MERCY HARVARD HOSPITAL,NOT AVAILABLE,901 GRANT STREET,60033,8159435431,OPEN,35,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/19 0:00,http://www.mercyhealthsystem.org,35,NOT AVAILABLE,TRUE
16692252,HI-DESERT MEDICAL CENTER,NOT AVAILABLE,6601 WHITE FEATHER ROAD,92252,0,OPEN,179,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.hdmc.org,179,NOT AVAILABLE,TRUE
11692071,EDGEMOOR GERIATRIC HOSPITAL,NOT AVAILABLE,655 PARK CENTER DRIVE,92071,0,OPEN,192,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.sdcounty.ca.gov,192,NOT AVAILABLE,FALSE
2293423,DEPARTMENT OF STATE HOSPITAL - ATASCADERO,ATASCADERO STATE HOSPITAL,10333 EL CAMINO REAL,93423,8054682000,OPEN,1275,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.dsh.ca.gov/atascadero/,1275,NOT AVAILABLE,FALSE
15895448,HEALDSBURG DISTRICT HOSPITAL,NOT AVAILABLE,1375 UNIVERSITY STREET,95448,0,OPEN,43,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.nschd.org,43,NOT AVAILABLE,FALSE
33993551,PALMDALE REGIONAL MEDICAL CENTER,NOT AVAILABLE,38600 MEDICAL CENTER DRIVE,93551,0,OPEN,157,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.palmdaleregional.com,157,NOT AVAILABLE,TRUE
38991773,SAN DIMAS COMMUNITY HOSPITAL,NOT AVAILABLE,1350 WEST COVINA BOULEVARD,91773,0,OPEN,101,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.sandimashospital.com,101,NOT AVAILABLE,FALSE
39191776,SAN GABRIEL VALLEY MEDICAL CENTER,NOT AVAILABLE,438 W. LAS TUNAS DRIVE,91776,0,OPEN,273,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.sgvmc.org,273,NOT AVAILABLE,FALSE
28592585,MENIFEE VALLEY MEDICAL CENTER,NOT AVAILABLE,28400 MCCALL BOULEVARD,92585,0,OPEN,84,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.valleyhealthsystem.com,84,NOT AVAILABLE,TRUE
38092503,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER - D/P APH,NOT AVAILABLE,9990 COUNTY FARM ROAD,92503,0,OPEN,77,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.rcrmc.org,77,NOT AVAILABLE,FALSE
49395661,CIRBY HILLS BEHAVIORAL HEALTH,NOT AVAILABLE,101 CIRBY HILLS DRIVE,95661,0,OPEN,16,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.telecarecorp.com/programs/30,16,NOT AVAILABLE,FALSE
13993720,FRESNO HEART AND SURGICAL HOSPITAL,NOT AVAILABLE,15 E. AUDUBON DRIVE,93720,0,OPEN,57,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.fresnoheartandsurgical.org,57,NOT AVAILABLE,FALSE
39693720,SAN JOAQUIN VALLEY REHABILITATION HOSPITAL,NOT AVAILABLE,7173 NO. SHARON AVENUE,93720,0,OPEN,62,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.sjvrehab.com,62,NOT AVAILABLE,TRUE
17595542,JEROLD PHELPS COMMUNITY HOSPITAL,NOT AVAILABLE,733 CEDAR STREET,95542,0,OPEN,17,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.shchd.org,17,NOT AVAILABLE,FALSE
27393546,MAMMOTH HOSPITAL,NOT AVAILABLE,85 SIERRA PARK ROAD,93546,0,OPEN,17,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.mammothhospital.com,17,NOT AVAILABLE,FALSE
5992669,CHAPMAN MEDICAL CENTER,NOT AVAILABLE,2601 EAST CHAPMAN AVENUE,92669,0,OPEN,114,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.chapmanmedicalcenter.com,114,NOT AVAILABLE,FALSE
13392708,FOUNTAIN VALLEY RGNL HOSP AND MED CTR - EUCLID,NOT AVAILABLE,17100 EUCLID STREET,92708,0,OPEN,293,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.fountainvalleyhospital.com,293,NOT AVAILABLE,TRUE
46995355,STANISLAUS SURGICAL HOSPITAL,NOT AVAILABLE,1421 OAKDALE ROAD,95355,0,OPEN,23,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.stanislaussurgical.com,23,NOT AVAILABLE,FALSE
35493258,PORTERVILLE DEVELOPMENTAL CENTER,NOT AVAILABLE,26501 AVENUE 140,93258,0,OPEN,1226,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.dds.ca.gov/porterville/,1226,NOT AVAILABLE,FALSE
12330078,EASTSIDE MEDICAL CENTER,NOT AVAILABLE,1700 MEDICAL WAY,30078,7709790200,OPEN,247,http://www.gamap2care.info/,8/9/19 0:00,http://eastsidemedical.com,281,NOT AVAILABLE,TRUE
1330439,CANDLER COUNTY HOSPITAL,NOT AVAILABLE,400 CEDAR ROAD,30439,0,OPEN,25,http://www.gamap2care.info/,8/9/19 0:00,http://www.candlercountyhospital.com,25,NOT AVAILABLE,TRUE
21230308,SELECT SPECIALTY HOSPITAL - ATLANTA,NOT AVAILABLE,550 PEACHTREE STREET NE,30308,0,CLOSED,30,http://167.193.144.247/,10/6/16 0:00,http://www.selectspecialtyhospitals.com/company/locations/atlanta.aspx,30,NOT AVAILABLE,TRUE
1631024,PUTNAM GENERAL HOSPITAL,NOT AVAILABLE,101 LAKE OCONEE PARKWAY,31024,0,OPEN,25,http://www.gamap2care.info/,8/9/19 0:00,http://www.putnamgeneral.com,25,NOT AVAILABLE,TRUE
11831768,COLQUITT REGIONAL MEDICAL CENTER,NOT AVAILABLE,3131 THOMASVILLE HWY BOX 40,31768,2298919338,OPEN,99,http://www.gamap2care.info/,8/9/19 0:00,http://www.colquittregional.com,99,NOT AVAILABLE,TRUE
10030417,EVANS MEMORIAL HOSPITAL,NOT AVAILABLE,200 NORTH RIVER STREET,30417,9127395105,OPEN,49,http://www.gamap2care.info/,8/9/19 0:00,http://www.evansmemorialhospital.org,49,NOT AVAILABLE,TRUE
20070001,TULANE - LAKESIDE HOSPITAL,NOT AVAILABLE,4700 S I 10 SERVICE RD W,70001,5047808282,OPEN,-999,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,8/16/19 0:00,http://tulanehealthcare.com/tulanelakeside/,119,NOT AVAILABLE,FALSE
6331737,MILLER COUNTY HOSPITAL,NOT AVAILABLE,209 NORTH CUTHBERT STREET,31737,0,OPEN,25,http://www.gamap2care.info/,8/9/19 0:00,http://www.millercountyhospital.com,25,NOT AVAILABLE,FALSE
2330012,PIEDMONT ROCKDALE HOSPITAL,NOT AVAILABLE,1412 MILSTEAD AVENUE NE,30012,0,OPEN,146,http://www.gamap2care.info/,8/9/19 0:00,http://www.rockdalemedicalcenter.org,138,NOT AVAILABLE,TRUE
6431830,WARM SPRINGS MEDICAL CENTER,NOT AVAILABLE,5995 SPRING STREET,31830,0,OPEN,104,http://www.gamap2care.info/,8/9/19 0:00,http://www.warmspringsmc.org,25,NOT AVAILABLE,FALSE
8630434,JEFFERSON HOSPITAL,NOT AVAILABLE,1067 PEACHTREE STREET,30434,0,OPEN,37,http://www.gamap2care.info/,8/9/19 0:00,http://www.jeffersonhosp.com,37,NOT AVAILABLE,TRUE
9731539,JEFF DAVIS HOSPITAL,NOT AVAILABLE,163 SOUTH TALLAHSSEE P O BOX 1690,31539,0,OPEN,25,http://www.gamap2care.info/,8/9/19 0:00,http://www.jeffdavishospital.org/getpage.php?name=2013hf,35,NOT AVAILABLE,TRUE
2830512,UNION GENERAL HOSPITAL,NOT AVAILABLE,35 HOSPITAL CIRCLE,30512,0,OPEN,45,http://www.gamap2care.info/,8/9/19 0:00,http://www.uniongeneralhospital.com,45,NOT AVAILABLE,TRUE
4930442,JENKINS COUNTY HOSPITAL,JENKINS COUNTY HOSPITAL,931 EAST WINTHROPE AVENUE,30442,0,OPEN,25,http://www.gamap2care.info/,8/9/19 0:00,http://jenkins.optimhealth.com/,25,NOT AVAILABLE,FALSE
156546202,INDIANA UNIVERSITY HEALTH TRANSPLANT,METHODIST,1701 N SENATE BLVD,46202,3179625900,OPEN,1244,http://www.in.gov/isdh/reports/qamis/hosdir,8/16/19 0:00,http://www.iuhealth.org,1244,LEVEL I,TRUE
20170112,TULANE MEDICAL CENTER,NOT AVAILABLE,1415 TULANE AVE,70112,5049885263,OPEN,327,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,8/16/19 0:00,http://www.tuhc.com,327,NOT AVAILABLE,TRUE
19070737,ST. JAMES BEHAVIORAL HEALTH HOSPITAL,NOT AVAILABLE,3136 S ST. LANDRY ROAD,70737,2256477524,OPEN,10,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,8/16/19 0:00,http://sjbhh.com/,10,NOT AVAILABLE,FALSE
6970538,FRANKLIN FOUNDATION HOSPITAL,NOT AVAILABLE,1097 NORTHWEST BLVD,70538,3378280760,OPEN,22,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,8/16/19 0:00,http://www.franklinfoundation.org,22,NOT AVAILABLE,TRUE
14770360,PHYSICIANS MEDICAL CENTER,NOT AVAILABLE,218 CORPORATE DR,70360,9858531390,OPEN,10,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,8/16/19 0:00,http://physicianshouma.com/,10,NOT AVAILABLE,FALSE
1470548,ABROM KAPLAN MEMORIAL HOSPITAL,NOT AVAILABLE,1310 W 7TH ST,70548,3376438300,OPEN,35,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,8/16/19 0:00,http://www.lafayettegeneral.com,35,NOT AVAILABLE,TRUE
18870071,ST. JAMES PARISH HOSPITAL,NOT AVAILABLE,1645 LUTCHER AVE,70071,2258695512,OPEN,20,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,8/16/19 0:00,http://www.sjph.org,20,NOT AVAILABLE,TRUE
8671220,CYPRESS GROVE BEHAVIORAL HEALTH LLC,NOT AVAILABLE,4673 EUGENE WARE BLVD,71220,3182812448,OPEN,60,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,8/16/19 0:00,http://www.libertybh.com/,60,NOT AVAILABLE,FALSE
20670748,VILLA FELICIANA MEDICAL COMPLEX,NOT AVAILABLE,5002 HIGHWAY 10,70748,2256344017,OPEN,10,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,8/16/19 0:00,http://www.dhh.state.la.us/,10,NOT AVAILABLE,FALSE
6271254,EAST CARROLL PARISH HOSPITAL,NOT AVAILABLE,336 N HOOD ST,71254,3185594023,OPEN,11,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,8/16/19 0:00,NOT AVAILABLE,11,NOT AVAILABLE,TRUE
15171111,PROMISE HOSPITAL OF LOUISIANA-BOSSIER CITY CAMPUS,NOT AVAILABLE,2525 VIKING DR,71111,3188412525,OPEN,196,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,8/16/19 0:00,http://promise-louisiana.com/our-culture/what-we-provide/,196,NOT AVAILABLE,FALSE
22271465,HARDTNER MEDICAL CENTER,NOT AVAILABLE,1102 N PINE RD,71465,3184953131,OPEN,35,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,8/16/19 0:00,http://www.hardtnermedical.com,35,NOT AVAILABLE,TRUE
3371351,AVOYELLES HOSPITAL,NOT AVAILABLE,4231 HIGHWAY 1192,71351,3182538611,OPEN,35,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,8/16/19 0:00,http://www.avoyelleshospital.com,35,NOT AVAILABLE,TRUE
11770433,PAM SPECIALTY HOSPITAL OF COVINGTON,NOT AVAILABLE,20050 CRESTWOOD BLVD,70433,9858757525,OPEN,58,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,8/16/19 0:00,http://www.northshoreltach.com,58,NOT AVAILABLE,FALSE
7770422,HOOD MEMORIAL HOSPITAL,NOT AVAILABLE,301 WALNUT ST,70422,9857489485,OPEN,17,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,8/16/19 0:00,www.hoodmemorial.com/,17,NOT AVAILABLE,TRUE
13170816,OCHSNER MEDICAL CENTER-BATON ROUGE,NOT AVAILABLE,17000 MEDICAL CENTER DR,70816,2257522470,OPEN,110,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,8/16/19 0:00,https://www.ochsner.org/,110,NOT AVAILABLE,TRUE
9170605,LAKE CHARLES MEMORIAL HOSPITAL FOR WOMEN,NOT AVAILABLE,1900 W GAUTHIER RD,70605,3374807010,OPEN,38,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,8/16/19 0:00,http://www.lcmh.com/womens-hospital,38,NOT AVAILABLE,TRUE
14553188,WAUKESHA CTY MENTAL HLTH CTR,NOT AVAILABLE,1501 AIRPORT RD,53188,2625487950,OPEN,28,https://www.dhs.wisconsin.gov/guide/hospital.htm,8/13/19 0:00,http://www.waukeshacounty.gov/,28,NOT AVAILABLE,FALSE
4595926,BUTTE COUNTY PHF,NOT AVAILABLE,592 RIO LINDO AVENUE,95926,0,OPEN,16,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.buttecounty.net/behavioral%20health/psychiatric%20health%20facility.aspx,16,NOT AVAILABLE,FALSE
7892363,COLORADO RIVER MEDICAL CENTER,NOT AVAILABLE,1401 BAILEY AVENUE,92363,0,OPEN,25,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.cityofneedles.com/hospitals.asp,25,NOT AVAILABLE,TRUE
1392120,ALVARADO HOSPITAL MEDICAL CENTER,NOT AVAILABLE,6655 ALVARADO ROAD,92120,0,OPEN,226,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.alvaradohospital.com,226,NOT AVAILABLE,FALSE
1591942,ALVARADO PARKWAY INSTITUTE B.H.S.,NOT AVAILABLE,7050 PARKWAY DRIVE,91942,0,OPEN,66,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.apibhs.com,66,NOT AVAILABLE,FALSE
23292104,KINDRED HOSPITAL - SAN DIEGO,NOT AVAILABLE,1940 EL CAJON BOULEVARD,92104,0,OPEN,70,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.kindredsandiego.com,70,NOT AVAILABLE,FALSE
34392050,PARADISE VALLEY HOSPITAL,NOT AVAILABLE,2400 EAST FOURTH STREET,92050,0,OPEN,227,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.paradisevalleyhospital.org,227,NOT AVAILABLE,FALSE
25094116,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,NOT AVAILABLE,375 LAGUNA HONDA BOULEVARD,94116,0,OPEN,780,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://lagunahonda.org/,780,NOT AVAILABLE,FALSE
5971052,DESOTO REGIONAL HEALTH SYSTEM,NOT AVAILABLE,207 JEFFERSON ST,71052,3188724610,OPEN,-999,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,8/16/19 0:00,http://www.desotoregional.com/,34,NOT AVAILABLE,TRUE
6570535,EUNICE EXTENDED CARE HOSPITAL,NOT AVAILABLE,3879 HIGHWAY 190,70535,3375460024,OPEN,-999,http://new.dhh.louisiana.gov/index.cfm/directory/category/169,8/16/19 0:00,http://lhcgroup.com/locations/eunice-extended-care-hospital,18,NOT AVAILABLE,FALSE
25294143,LANGLEY PORTER PSYCHIATRIC INSTITUTE,NOT AVAILABLE,401 PARNASSUS AVENUE,94143,0,OPEN,67,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://psych.ucsf.edu/lpphc.aspx,67,NOT AVAILABLE,FALSE
50694122,UCSF MEDICAL CENTER,NOT AVAILABLE,505 PARNASSUS AVENUE,94122,0,OPEN,580,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,https://www.ucsfhealth.org/,580,NOT AVAILABLE,FALSE
50794115,UCSF MEDICAL CENTER AT MOUNT ZION,NOT AVAILABLE,1600 DIVISADERO STREET,94115,0,OPEN,140,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.ucsfhealth.org,140,NOT AVAILABLE,FALSE
7490650,COAST PLAZA DOCTORS HOSPITAL,NOT AVAILABLE,13100 SOUTH STUDEBAKER ROAD,90650,0,OPEN,117,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.coastplaza.com,117,NOT AVAILABLE,FALSE
8290255,COMMUNITY HOSPITAL OF HUNTINGTON PARK,NOT AVAILABLE,2623 EAST SLAUSON AVENUE,90255,0,OPEN,81,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.chhplax.com,81,NOT AVAILABLE,FALSE
26691342,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,NOT AVAILABLE,14445 OLIVE VIEW DRIVE,91342,0,OPEN,355,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.ladhs.org,355,NOT AVAILABLE,TRUE
30190036,DOCS SURGICAL HOSPITAL,NOT AVAILABLE,6000 SAN VICENTE BOULEVARD,90036,0,OPEN,17,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.miraclemilemedicalcenter.com,17,NOT AVAILABLE,FALSE
33090036,OLYMPIA MEDICAL CENTER,NOT AVAILABLE,5900 WEST OLYMPIA BLVD,90036,0,OPEN,204,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.olympiamc.com,204,NOT AVAILABLE,FALSE
33390012,PACIFIC ALLIANCE MEDICAL CENTER INC.,NOT AVAILABLE,531 WEST COLLEGE STREET,90012,0,OPEN,138,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.pamc.net,138,NOT AVAILABLE,FALSE
52691307,WEST HILLS HOSPITAL AND MEDICAL CENTER,NOT AVAILABLE,7300 MEDICAL CENTER DRIVE,91307,0,OPEN,225,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.westhillshospital.com,225,NOT AVAILABLE,TRUE
15695023,HAZEL HAWKINS MEMORIAL HOSPITAL,NOT AVAILABLE,911 SUNSET DRIVE,95023,0,OPEN,119,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.hazelhawkins.com,119,NOT AVAILABLE,TRUE
9192882,CORONA REGIONAL MEDICAL CENTER-MAIN,NOT AVAILABLE,800 SOUTH MAIN STREET,92882,0,OPEN,160,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.coronaregional.com,160,NOT AVAILABLE,FALSE
34696001,PATIENTS' HOSPITAL OF REDDING,NOT AVAILABLE,2900 EUREKA WAY,96001,0,OPEN,10,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.patientshospital.com,10,NOT AVAILABLE,FALSE
22694914,KENTFIELD REHABILITATION HOSPITAL,NOT AVAILABLE,1125 SIR FRANCIS DRAKE BLVD,94914,0,OPEN,60,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.kentfieldrehab.com,60,NOT AVAILABLE,FALSE
47196104,SURPRISE VALLEY COMMUNITY HOSPITAL,NOT AVAILABLE,741 N. MAIN STREET,96104,0,OPEN,26,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://svhospital.org/,26,NOT AVAILABLE,FALSE
14093710,FRESNO SURGICAL HOSPITAL,NOT AVAILABLE,6125 NORTH FRESNO STREET,93710,0,OPEN,27,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.fresnosurgicalhospital.com,27,NOT AVAILABLE,FALSE
50296093,TRINITY HOSPITAL,NOT AVAILABLE,60 B EASTER AVENUE,96093,0,OPEN,51,http://www.oshpd.ca.gov/hid/facility-listing.html,8/2/19 0:00,http://www.mcmedical.org,51,NOT AVAILABLE,TRUE
