ZIP,COUNTY,CITY,STATE
93545,INYO,LONE PINE,CA
80534,LARIMER,JOHNSTOWN,CO
95437,MENDOCINO,FORT BRAGG,CA
95667,EL DORADO,PLACERVILLE,CA
93308,KERN,BAKERSFIELD,CA
95608,SACRAMENTO,CARMICHAEL,CA
95823,SACRAMENTO,SACRAMENTO,CA
80821,LINCOLN,HUGO,CO
80012,ARAPAHOE,AURORA,CO
39503,HARRISON,GULFPORT,MS
30331,FULTON,ATLANTA,GA
31076,TAYLOR,REYNOLDS,GA
31794,TIFT,TIFTON,GA
30120,BARTOW,CARTERSVILLE,GA
30281,HENRY,STOCKBRIDGE,GA
30338,DEKALB,DUNWOODY,GA
30306,DEKALB,ATLANTA,GA
30034,DEKALB,DECATUR,GA
27892,MARTIN,WILLIAMSTON,NC
46013,MADISON,ANDERSON,IN
80758,YUMA,WRAY,CO
30655,WALTON,MONROE,GA
28801,BUNCOMBE,ASHEVILLE,NC
70507,LAFAYETTE,LAFAYETTE,LA
70301,LAFOURCHE,THIBODAUX,LA
70006,JEFFERSON,METAIRIE,LA
70115,ORLEANS,NEW ORLEANS,LA
70560,IBERIA,NEW IBERIA,LA
71457,NATCHITOCHES,NATCHITOCHES,LA
60631,COOK,CHICAGO,IL
71251,JACKSON,JONESBORO,LA
71483,WINN,WINNFIELD,LA
71342,LA SALLE,JENA,LA
70427,WASHINGTON,BOGALUSA,LA
70438,WASHINGTON,FRANKLINTON,LA
70760,POINTE COUPEE,NEW ROADS,LA
71055,WEBSTER,MINDEN,LA
70458,ST. TAMMANY,SLIDELL,LA
70403,TANGIPAHOA,HAMMOND,LA
70443,TANGIPAHOA,INDEPENDENCE,LA
70634,BEAUREGARD,DERIDDER,LA
70791,EAST BATON ROUGE,ZACHARY,LA
70810,EAST BATON ROUGE,BATON ROUGE,LA
70570,ST. LANDRY,OPELOUSAS,LA
71082,CADDO,VIVIAN,LA
92064,SAN DIEGO,POWAY,CA
93212,KINGS,CORCORAN,CA
93465,SAN LUIS OBISPO,TEMPLETON,CA
95401,SONOMA,SANTA ROSA,CA
95431,SONOMA,ELDRIDGE,CA
90706,LOS ANGELES,BELLFLOWER,CA
90242,LOS ANGELES,DOWNEY,CA
90018,LOS ANGELES,LOS ANGELES,CA
92543,RIVERSIDE,HEMET,CA
92201,RIVERSIDE,INDIO,CA
92571,RIVERSIDE,PERRIS,CA
92225,RIVERSIDE,BLYTHE,CA
95032,SANTA CLARA,LOS GATOS,CA
95338,MARIPOSA,MARIPOSA,CA
93654,FRESNO,REEDLEY,CA
94806,CONTRA COSTA,SAN PABLO,CA
95841,SACRAMENTO,SACRAMENTO,CA
95630,SACRAMENTO,FOLSOM,CA
92706,ORANGE,SANTA ANA,CA
90720,ORANGE,LOS ALAMITOS,CA
95993,SUTTER,YUBA CITY,CA
70065,JEFFERSON,KENNER,LA
28659,WILKES,NORTH WILKESBORO,NC
70501,LAFAYETTE,LAFAYETTE,LA
70072,JEFFERSON,MARRERO,LA
71270,LINCOLN,RUSTON,LA
71269,RICHLAND,RAYVILLE,LA
94501,ALAMEDA,ALAMEDA,CA
90813,LOS ANGELES,LONG BEACH,CA
94589,SOLANO,VALLEJO,CA
93420,SAN LUIS OBISPO,ARROYO GRANDE,CA
90033,LOS ANGELES,LOS ANGELES,CA
30533,LUMPKIN,DAHLONEGA,GA
31501,WARE,WAYCROSS,GA
39840,RANDOLPH,CUTHBERT,GA
30535,HABERSHAM,DEMOREST,GA
53072,WAUKESHA,PEWAUKEE,WI
70663,CALCASIEU,SULPHUR,LA
30905,RICHMOND,FORT GORDON,GA
71112,BOSSIER,BOSSIER CITY,LA
80918,EL PASO,COLORADO SPRINGS,CO
53705,DANE,MADISON,WI
53295,MILWAUKEE,MILWAUKEE,WI
54751,DUNN,MENOMONIE,WI
54703,EAU CLAIRE,EAU CLAIRE,WI
92307,SAN BERNARDINO,APPLE VALLEY,CA
92056,SAN DIEGO,OCEANSIDE,CA
94109,SAN FRANCISCO,SAN FRANCISCO,CA
80027,BOULDER,LOUISVILLE,CO
80501,BOULDER,LONGMONT,CO
93030,VENTURA,OXNARD,CA
95472,SONOMA,SEBASTOPOL,CA
95616,YOLO,DAVIS,CA
39531,HARRISON,BILOXI,MS
94538,ALAMEDA,FREMONT,CA
94550,ALAMEDA,LIVERMORE,CA
95240,SAN JOAQUIN,LODI,CA
90640,LOS ANGELES,MONTEBELLO,CA
81301,LA PLATA,DURANGO,CO
90804,LOS ANGELES,LONG BEACH,CA
90034,LOS ANGELES,LOS ANGELES,CA
90011,LOS ANGELES,LOS ANGELES,CA
91007,LOS ANGELES,ARCADIA,CA
90732,LOS ANGELES,SAN PEDRO,CA
91505,LOS ANGELES,BURBANK,CA
90057,LOS ANGELES,LOS ANGELES,CA
92555,RIVERSIDE,MORENO VALLEY,CA
92563,RIVERSIDE,MURRIETA,CA
95119,SANTA CLARA,SAN JOSE,CA
95128,SANTA CLARA,SAN JOSE,CA
94080,SAN MATEO,SOUTH SAN FRANCISCO,CA
95602,PLACER,AUBURN,CA
95490,MENDOCINO,WILLITS,CA
95340,MERCED,MERCED,CA
93703,FRESNO,FRESNO,CA
93662,FRESNO,SELMA,CA
96150,EL DORADO,SOUTH LAKE TAHOE,CA
93215,KERN,DELANO,CA
93309,KERN,BAKERSFIELD,CA
95826,SACRAMENTO,SACRAMENTO,CA
95540,HUMBOLDT,FORTUNA,CA
93930,MONTEREY,KING CITY,CA
95380,STANISLAUS,TURLOCK,CA
95356,STANISLAUS,MODESTO,CA
81147,ARCHULETA,PAGOSA SPRINGS,CO
54656,MONROE,SPARTA,WI
30309,FULTON,ATLANTA,GA
31701,DOUGHERTY,ALBANY,GA
30110,HARALSON,BREMEN,GA
70118,ORLEANS,NEW ORLEANS,LA
30106,COBB,AUSTELL,GA
80122,ARAPAHOE,LITTLETON,CO
81101,ALAMOSA,ALAMOSA,CO
71334,CONCORDIA,FERRIDAY,LA
71019,RED RIVER,COUSHATTA,LA
54768,CLARK,STANLEY,WI
53589,DANE,STOUGHTON,WI
53818,GRANT,PLATTEVILLE,WI
71118,CADDO,SHREVEPORT,LA
54911,OUTAGAMIE,APPLETON,WI
54022,ST. CROIX,RIVER FALLS,WI
53546,ROCK,JANESVILLE,WI
54016,ST. CROIX,HUDSON,WI
53959,SAUK,REEDSBURG,WI
92806,ORANGE,ANAHEIM,CA
71202,OUACHITA,MONROE,LA
90059,LOS ANGELES,LOS ANGELES,CA
20016,DISTRICT OF COLUMBIA,WASHINGTON,DC
32714,SEMINOLE,ALTAMONTE SPRINGS,FL
85210,MARICOPA,MESA,AZ
54521,VILAS,EAGLE RIVER,WI
33905,LEE,FORT MYERS,FL
50659,CHICKASAW,NEW HAMPTON,IA
50213,CLARKE,OSCEOLA,IA
54451,TAYLOR,MEDFORD,WI
33133,MIAMI-DADE,MIAMI,FL
33126,MIAMI-DADE,MIAMI,FL
34114,COLLIER,NAPLES,FL
50112,POWESHIEK,GRINNELL,IA
51041,SIOUX,ORANGE CITY,IA
52722,SCOTT,BETTENDORF,IA
52655,DES MOINES,WEST BURLINGTON,IA
50036,BOONE,BOONE,IA
50138,MARION,KNOXVILLE,IA
51023,SIOUX,HAWARDEN,IA
83403,BONNEVILLE,IDAHO FALLS,ID
46807,ALLEN,FORT WAYNE,IN
46368,PORTER,PORTAGE,IN
53530,LAFAYETTE,DARLINGTON,WI
54806,ASHLAND,ASHLAND,WI
53548,ROCK,JANESVILLE,WI
53147,WALWORTH,LAKE GENEVA,WI
53948,JUNEAU,MAUSTON,WI
67735,SHERMAN,GOODLAND,KS
67740,SHERIDAN,HOXIE,KS
72833,YELL,DANVILLE,AR
72335,ST. FRANCIS,FORREST CITY,AR
71655,DREW,MONTICELLO,AR
72042,ARKANSAS,DE WITT,AR
67854,HODGEMAN,JETMORE,KS
71730,UNION,EL DORADO,AR
71654,DESHA,MC GEHEE,AR
72034,FAULKNER,CONWAY,AR
72476,LAWRENCE,WALNUT RIDGE,AR
71753,COLUMBIA,MAGNOLIA,AR
72120,PULASKI,SHERWOOD,AR
72211,PULASKI,LITTLE ROCK,AR
72764,WASHINGTON,SPRINGDALE,AR
42717,CUMBERLAND,BURKESVILLE,KY
72076,PULASKI,JACKSONVILLE,AR
40962,CLAY,MANCHESTER,KY
42164,ALLEN,SCOTTSVILLE,KY
80210,DENVER,DENVER,CO
80138,DOUGLAS,PARKER,CO
41647,FLOYD,MCDOWELL,KY
41649,FLOYD,MARTIN,KY
42749,HART,HORSE CAVE,KY
21061,ANNE ARUNDEL,GLEN BURNIE,MD
21078,HARFORD,HAVRE DE GRACE,MD
20735,PRINCE GEORGE'S,CLINTON,MD
48813,EATON,CHARLOTTE,MI
48471,SANILAC,SANDUSKY,MI
48453,SANILAC,MARLETTE,MI
49646,KALKASKA,KALKASKA,MI
49854,SCHOOLCRAFT,MANISTIQUE,MI
48846,IONIA,IONIA,MI
48162,MONROE,MONROE,MI
48838,MONTCALM,GREENVILLE,MI
49286,LENAWEE,TECUMSEH,MI
48043,MACOMB,MOUNT CLEMENS,MI
48827,EATON,EATON RAPIDS,MI
48801,GRATIOT,ALMA,MI
49444,MUSKEGON,MUSKEGON,MI
48060,ST. CLAIR,PORT HURON,MI
59107,YELLOWSTONE,BILLINGS,MT
48183,WAYNE,TRENTON,MI
48135,WAYNE,GARDEN CITY,MI
49601,WEXFORD,CADILLAC,MI
49938,GOGEBIC,IRONWOOD,MI
49720,CHARLEVOIX,CHARLEVOIX,MI
49506,KENT,GRAND RAPIDS,MI
48154,WAYNE,LIVONIA,MI
48236,WAYNE,GROSSE POINTE FARMS,MI
48146,WAYNE,LINCOLN PARK,MI
49779,PRESQUE ISLE,ROGERS CITY,MI
48091,MACOMB,WARREN,MI
56208,SWIFT,APPLETON,MN
56347,TODD,LONG PRAIRIE,MN
55072,PINE,SANDSTONE,MN
56623,LAKE OF THE WOODS,BAUDETTE,MN
56277,RENVILLE,OLIVIA,MN
49202,JACKSON,JACKSON,MI
64836,JASPER,CARTHAGE,MO
64108,JACKSON,KANSAS CITY,MO
63080,CRAWFORD,BOONVILLE,MO
64089,CLAY,SMITHVILLE,MO
65351,SALINE,SWEET SPRINGS,MO
63111,ST. LOUIS CITY,ST. LOUIS,MO
65806,GREENE,SPRINGFIELD,MO
63019,JEFFERSON,CRYSTAL CITY,MO
53934,ADAMS,FRIENDSHIP,WI
63379,LINCOLN,TROY,MO
54403,MARATHON,WAUSAU,WI
65203,BOONE,COLUMBIA,MO
65613,POLK,BOLIVAR,MO
64633,CARROLL,CARROLLTON,MO
65301,PETTIS,SEDALIA,MO
64424,HARRISON,BETHANY,MO
64093,JOHNSON,WARRENSBURG,MO
65708,BARRY,MONETT,MO
63112,ST. LOUIS CITY,ST. LOUIS,MO
63108,ST. LOUIS CITY,ST. LOUIS,MO
54720,EAU CLAIRE,ALTOONA,WI
53212,MILWAUKEE,GLENDALE,WI
23116,HANOVER,MECHANICSVILLE,VA
39046,MADISON,CANTON,MS
28374,MOORE,PINEHURST,NC
58421,FOSTER,CARRINGTON,ND
58201,GRAND FORKS,GRAND FORKS,ND
78611,BURNET,BURNET,TX
43210,FRANKLIN,COLUMBUS,OH
59230,VALLEY,GLASGOW,MT
87701,SAN MIGUEL,LAS VEGAS,NM
45216,HAMILTON,CINCINNATI,OH
45227,HAMILTON,CINCINNATI,OH
45123,HIGHLAND,GREENFIELD,OH
44654,HOLMES,MILLERSBURG,OH
43055,LICKING,NEWARK,OH
43311,LOGAN,BELLEFONTAINE,OH
44074,LORAIN,OBERLIN,OH
84648,JUAB,NEPHI,UT
87901,SIERRA,TRUTH OR CONSEQUENCES,NM
88240,LEA,HOBBS,NM
46140,HANCOCK,GREENFIELD,IN
88435,GUADALUPE,SANTA ROSA,NM
88061,GRANT,SILVER CITY,NM
88008,DONA ANA,SANTA TERESA,NM
51534,MILLS,GLENWOOD,IA
88011,DONA ANA,LAS CRUCES,NM
87301,MCKINLEY,GALLUP,NM
87313,MCKINLEY,CROWNPOINT,NM
87102,BERNALILLO,ALBUQUERQUE,NM
87109,BERNALILLO,ALBUQUERQUE,NM
89149,CLARK,LAS VEGAS,NV
89123,CLARK,HENDERSON,NV
84066,DUCHESNE,ROOSEVELT,UT
84010,DAVIS,WOODS CROSS,UT
45439,MONTGOMERY,DAYTON,OH
89027,CLARK,MESQUITE,NV
32425,HOLMES,BONIFAY,FL
44708,STARK,CANTON,OH
84634,SANPETE,GUNNISON,UT
46311,LAKE,DYER,IN
85339,MARICOPA,LAVEEN,AZ
84047,SALT LAKE,MIDVALE,UT
47802,VIGO,TERRE HAUTE,IN
46131,JOHNSON,FRANKLIN,IN
46703,STEUBEN,ANGOLA,IN
46350,LAPORTE,LA PORTE,IN
47421,LAWRENCE,BEDFORD,IN
47441,GREENE,LINTON,IN
47670,GIBSON,PRINCETON,IN
46219,MARION,INDIANAPOLIS,IN
46278,MARION,INDIANAPOLIS,IN
57366,HUTCHINSON,PARKSTON,SD
57070,TURNER,VIBORG,SD
57580,TRIPP,WINNER,SD
57028,MOODY,FLANDREAU,SD
57022,MINNEHAHA,DELL RAPIDS,SD
85006,MARICOPA,PHOENIX,AZ
46122,HENDRICKS,DANVILLE,IN
46123,HENDRICKS,AVON,IN
32541,OKALOOSA,DESTIN,FL
32578,OKALOOSA,NICEVILLE,FL
32428,WASHINGTON,CHIPLEY,FL
32055,COLUMBIA,LAKE CITY,FL
32565,SANTA ROSA,JAY,FL
85710,PIMA,TUCSON,AZ
32353,GADSDEN,QUINCY,FL
57747,FALL RIVER,HOT SPRINGS,SD
14760,CATTARAUGUS,OLEAN,NY
68920,HARLAN,ALMA,NE
18472,WAYNE,WAYMART,PA
18901,BUCKS,DOYLESTOWN,PA
19601,BERKS,READING,PA
16201,ARMSTRONG,KITTANNING,PA
15217,ALLEGHENY,PITTSBURGH,PA
15146,ALLEGHENY,MONROEVILLE,PA
15224,ALLEGHENY,PITTSBURGH,PA
15237,ALLEGHENY,PITTSBURGH,PA
16673,BLAIR,ROARING SPRING,PA
17331,YORK,HANOVER,PA
69201,CHERRY,VALENTINE,NE
68467,YORK,YORK,NE
15065,ALLEGHENY,NATRONA HEIGHTS,PA
16354,CRAWFORD,TITUSVILLE,PA
17815,COLUMBIA,BLOOMSBURG,PA
19122,PHILADELPHIA,PHILADELPHIA,PA
89406,CHURCHILL,FALLON,NV
19131,PHILADELPHIA,PHILADELPHIA,PA
19140,PHILADELPHIA,PHILADELPHIA,PA
89410,DOUGLAS,GARDNERVILLE,NV
89445,HUMBOLDT,WINNEMUCCA,NV
89048,NYE,PAHRUMP,NV
89419,PERSHING,LOVELOCK,NV
18801,SUSQUEHANNA,MONTROSE,PA
18634,LUZERNE,NANTICOKE,PA
18069,LEHIGH,OREFIELD,PA
17042,LEBANON,LEBANON,PA
15701,INDIANA,INDIANA,PA
17201,FRANKLIN,CHAMBERSBURG,PA
17105,DAUPHIN,HARRISBURG,PA
16501,ERIE,ERIE,PA
28215,MECKLENBURG,CHARLOTTE,NC
86314,YAVAPAI,PRESCOTT VALLEY,AZ
46173,RUSH,RUSHVILLE,IN
46041,CLINTON,FRANKFORT,IN
85015,MARICOPA,PHOENIX,AZ
47842,VERMILLION,CLINTON,IN
31643,BROOKS,QUITMAN,GA
16121,MERCER,FARRELL,PA
47601,WARRICK,BOONVILLE,IN
47993,WARREN,WILLIAMSPORT,IN
46312,LAKE,EAST CHICAGO,IN
45879,PAULDING,PAULDING,OH
47882,SULLIVAN,SULLIVAN,IN
46036,MADISON,ELWOOD,IN
47170,SCOTT,SCOTTSBURG,IN
46545,ST. JOSEPH,MISHAWAKA,IN
46975,FULTON,ROCHESTER,IN
85723,PIMA,TUCSON,AZ
31008,PEACH,BYRON,GA
31029,MONROE,FORSYTH,GA
57401,BROWN,ABERDEEN,SD
30233,BUTTS,JACKSON,GA
46563,MARSHALL,PLYMOUTH,IN
23294,HENRICO,RICHMOND,VA
57702,PENNINGTON,RAPID CITY,SD
43351,WYANDOT,UPPER SANDUSKY,OH
24201,BRISTOL,BRISTOL,VA
56093,WASECA,WASECA,MN
55414,HENNEPIN,MINNEAPOLIS,MN
56241,YELLOW MEDICINE,GRANITE FALLS,MN
56501,BECKER,DETROIT LAKES,MN
29569,HORRY,LORIS,SC
60629,COOK,CHICAGO,IL
55125,WASHINGTON,WOODBURY,MN
56058,LE SUEUR,LESUEUR,MN
37777,BLOUNT,LOUISVILLE,TN
13901,BROOME,BINGHAMTON,NY
73086,MURRAY,SULPHUR,OK
37748,ROANE,HARRIMAN,TN
83709,ADA,BOISE,ID
23327,CHESAPEAKE,CHESAPEAKE,VA
83211,POWER,AMERICAN FALLS,ID
22901,ALBEMARLE,CHARLOTTESVILLE,VA
22304,ALEXANDRIA,ALEXANDRIA,VA
83686,CANYON,NAMPA,ID
83605,CANYON,CALDWELL,ID
13045,CORTLAND,CORTLAND,NY
24301,PULASKI,PULASKI,VA
23505,NORFOLK,NORFOLK,VA
23502,NORFOLK,NORFOLK,VA
22630,WARREN,FRONT ROYAL,VA
23607,NEWPORT NEWS,NEWPORT NEWS,VA
83440,MADISON,REXBURG,ID
73772,BLAINE,WATONGA,OK
24153,SALEM,SALEM,VA
23435,SUFFOLK,SUFFOLK,VA
23434,SUFFOLK,SUFFOLK,VA
23847,EMPORIA,EMPORIA,VA
20186,FAUQUIER,WARRENTON,VA
97424,LANE,COTTAGE GROVE,OR
24273,NORTON,NORTON,VA
24228,DICKENSON,CLINTWOOD,VA
22205,ARLINGTON,ARLINGTON,VA
20176,LOUDOUN,LEESBURG,VA
23114,CHESTERFIELD,MIDLOTHIAN,VA
45640,JACKSON,JACKSON,OH
41097,GRANT,WILLIAMSTOWN,KY
43907,HARRISON,CADIZ,OH
29605,GREENVILLE,GREENVILLE,SC
29440,GEORGETOWN,GEORGETOWN,SC
29576,GEORGETOWN,MURRELLS INLET,SC
29927,JASPER,HARDEEVILLE,SC
29020,KERSHAW,CAMDEN,SC
29720,LANCASTER,LANCASTER,SC
29681,GREENVILLE,SIMPSONVILLE,SC
44830,HANCOCK,FOSTORIA,OH
98272,SNOHOMISH,MONROE,WA
29302,SPARTANBURG,SPARTANBURG,SC
16335,CRAWFORD,MEADVILLE,PA
29512,MARLBORO,BENNETTSVILLE,SC
29102,CLARENDON,MANNING,SC
29488,COLLETON,WALTERBORO,SC
29621,ANDERSON,ANDERSON,SC
44113,CUYAHOGA,CLEVELAND,OH
29472,DORCHESTER,RIDGEVILLE,SC
29170,LEXINGTON,WEST COLUMBIA,SC
29203,RICHLAND,COLUMBIA,SC
29325,LAURENS,CLINTON,SC
29210,RICHLAND,COLUMBIA,SC
29601,GREENVILLE,GREENVILLE,SC
29405,CHARLESTON,NORTH CHARLESTON,SC
29169,LEXINGTON,WEST COLUMBIA,SC
29926,BEAUFORT,HILTON HEAD ISLAND,SC
29201,RICHLAND,COLUMBIA,SC
99122,LINCOLN,DAVENPORT,WA
98531,LEWIS,CENTRALIA,WA
84117,SALT LAKE,SALT LAKE CITY,UT
22801,HARRISONBURG,HARRISONBURG,VA
84041,DAVIS,LAYTON,UT
79934,EL PASO,EL PASO,TX
84403,WEBER,SOUTH OGDEN,UT
61364,LA SALLE,STREATOR,IL
98520,GRAYS HARBOR,ABERDEEN,WA
79928,EL PASO,HORIZON CITY,TX
97062,CLACKAMAS,TUALATIN,OR
97045,CLACKAMAS,OREGON CITY,OR
97225,WASHINGTON,PORTLAND,OR
97123,WASHINGTON,HILLSBORO,OR
99169,ADAMS,RITZVILLE,WA
98052,KING,REDMOND,WA
97210,MULTNOMAH,PORTLAND,OR
97213,MULTNOMAH,PORTLAND,OR
83522,IDAHO,COTTONWOOD,ID
97381,MARION,SILVERTON,OR
83672,WASHINGTON,WEISER,ID
97355,LINN,LEBANON,OR
14214,ERIE,BUFFALO,NY
14141,ERIE,SPRINGVILLE,NY
14225,ERIE,CHEEKTOWAGA,NY
12932,ESSEX,ELIZABETHTOWN,NY
12078,FULTON,GLOVERSVILLE,NY
12953,FRANKLIN,MALONE,NY
14020,GENESEE,BATAVIA,NY
13601,JEFFERSON,WATERTOWN,NY
13367,LEWIS,LOWVILLE,NY
14621,MONROE,ROCHESTER,NY
14620,MONROE,ROCHESTER,NY
11791,NASSAU,SYOSSET,NY
11803,NASSAU,PLAINVIEW,NY
14094,NIAGARA,LOCKPORT,NY
14301,NIAGARA,NIAGARA FALLS,NY
14120,NIAGARA,NORTH TONAWANDA,NY
14092,NIAGARA,LEWISTON,NY
13502,ONEIDA,UTICA,NY
13413,ONEIDA,UTICA,NY
14432,ONTARIO,CLIFTON SPRINGS,NY
13126,OSWEGO,OSWEGO,NY
13820,OTSEGO,ONEONTA,NY
10993,ROCKLAND,WEST HARVESTRAW,NY
57108,LINCOLN,SIOUX FALLS,SD
40160,HARDIN,RADCLIFF,KY
13613,ST. LAWRENCE,MASSENA,NY
12304,SCHENECTADY,SCHENECTADY,NY
60085,LAKE,WAUKEGAN,IL
98065,KING,SNOQUALMIE,WA
61350,LA SALLE,OTTAWA,IL
61354,LA SALLE,PERU,IL
12309,SCHENECTADY,NISKAYUNA,NY
21239,BALTIMORE CITY,BALTIMORE,MD
21229,BALTIMORE CITY,BALTIMORE,MD
21218,BALTIMORE CITY,BALTIMORE,MD
11507,SUFFOLK,PORT JEFFERSON,NY
41041,FLEMING,FLEMINGSBURG,KY
40503,FAYETTE,LEXINGTON,KY
14850,TOMPKINS,ITHACA,NY
12723,SULLIVAN,CALLICOON,NY
12801,WARREN,GLENS FALLS,NY
40511,FAYETTE,LEXINGTON,KY
10549,WESTCHESTER,MOUNT KISCO,NY
21802,WICOMICO,SALISBURY,MD
41031,HARRISON,CYNTHIANA,KY
10029,NEW YORK,NEW YORK,NY
10001,NEW YORK,NEW YORK,NY
11432,QUEENS,JAMAICA,NY
62901,JACKSON,CARBONDALE,IL
60970,IROQUOIS,WATSEKA,IL
42211,TRIGG,CADIZ,KY
42104,WARREN,BOWLING GREEN,KY
11375,QUEENS,FOREST HILLS,NY
11206,KINGS,BROOKLYN,NY
14209,ERIE,WILLIAMSVILLE,NY
12204,ALBANY,ALBANY,NY
10011,NEW YORK,NEW YORK,NY
11040,QUEENS,NEW HYDE PARK,NY
10550,WESTCHESTER,MOUNT VERNON,NY
41749,LESLIE,HYDEN,KY
11102,QUEENS,LONG ISLAND CITY,NY
13211,ONONDAGA,SYRACUSE,NY
13421,MADISON,ONEIDA,NY
20706,PRINCE GEORGE'S,LANHAM,MD
11777,SUFFOLK,PORT JEFFERSON,NY
12084,ALBANY,GUILDERLAND,NY
62321,HANCOCK,CARTHAGE,IL
61530,WOODFORD,EUREKA,IL
61108,WINNEBAGO,ROCKFORD,IL
14626,MONROE,ROCHESTER,NY
62948,WILLIAMSON,HERRIN,IL
14611,MONROE,ROCHESTER,NY
20650,ST. MARY'S,LEONARDTOWN,MD
13838,DELAWARE,SIDNEY,NY
62959,WILLIAMSON,MARION,IL
61081,WHITESIDE,STERLING,IL
10016,NEW YORK,NEW YORK,NY
10701,WESTCHESTER,YONKERS,NY
10304,RICHMOND,STATEN ISLAND,NY
14081,CHAUTAUQUA,IRVING,NY
14901,CHEMUNG,ELMIRA,NY
10010,NEW YORK,NEW YORK,NY
12208,ALBANY,ALBANY,NY
11701,SUFFOLK,AMITYVILLE,NY
61036,JO DAVIESS,GALENA,IL
11425,QUEENS,JAMAICA,NY
42633,WAYNE,MONTICELLO,KY
40701,WHITLEY,CORBIN,KY
40906,KNOX,BARBOURVILLE,KY
40741,LAUREL,LONDON,KY
41230,LAWRENCE,LOUISA,KY
11768,SUFFOLK,NORTHPORT,NY
20794,HOWARD,JESSUP,MD
21044,HOWARD,COLUMBIA,MD
21041,HOWARD,ELLICOTT CITY,MD
79830,BREWSTER,ALPINE,TX
79323,YOAKUM,DENVER CITY,TX
76528,CORYELL,GATESVILLE,TX
79520,JONES,HARLINGEN,TX
78119,KARNES,KENEDY,TX
21204,BALTIMORE,BALTIMORE,MD
77868,GRIMES,NAVASOTA,TX
61068,OGLE,ROCHELLE,IL
77465,MATAGORDA,PALACIOS,TX
79546,FISHER,ROTAN,TX
79373,LYNN,TAHOKA,TX
76483,THROCKMORTON,THROCKMORTON,TX
79088,SWISHER,TULIA,TX
79855,CULBERSON,VAN HORN,TX
60649,COOK,CHICAGO,IL
79778,UPTON,RANKIN,TX
60429,COOK,HAZEL CREST,IL
60452,COOK,OAK FOREST,IL
60178,DEKALB,SYCAMORE,IL
40223,JEFFERSON,LOUISVILLE,KY
40403,MADISON,BEREA,KY
42025,MARSHALL,BENTON,KY
40217,JEFFERSON,LOUISVILLE,KY
40241,JEFFERSON,LOUISVILLE,KY
40242,JEFFERSON,LOUISVILLE,KY
41012,KENTON,COVINGTON,KY
26847,GRANT,PETERSBURG,WV
41011,KENTON,COVINGTON,KY
25661,MINGO,WILLIAMSON,WV
26726,MINERAL,KEYSER,WV
40965,BELL,MIDDLESBORO,KY
62946,SALINE,HARRISBURG,IL
61820,CHAMPAIGN,CHAMPAIGN,IL
25136,FAYETTE,MONTGOMERY,WV
62246,BOND,GREENVILLE,IL
61008,BOONE,BELVIDERE,IL
62565,SHELBY,SHELBYVILLE,IL
78840,VAL VERDE,DEL RIO,TX
39451,GREENE,LEAKESVILLE,MS
78660,TRAVIS,PFLUGERVILLE,TX
39345,NEWTON,NEWTON,MS
75052,TARRANT,GRAND PRAIRIE,TX
59923,LINCOLN,LIBBY,MT
39090,ATTALA,KOSCIUSKO,MS
38738,SUNFLOWER,PARCHMAN,MS
39530,HARRISON,BILOXI,MS
44504,MAHONING,YOUNGSTOWN,OH
27983,BERTIE,WINDSOR,NC
27360,DAVIDSON,THOMASVILLE,NC
27932,CHOWAN,EDENTON,NC
27704,DURHAM,DURHAM,NC
28012,GASTON,BELMONT,NC
28232,MECKLENBURG,CHARLOTTE,NC
27406,GUILFORD,GREENSBORO,NC
27893,WILSON,WILSON,NC
27055,YADKIN,YADKINVILLE,NC
28712,TRANSYLVANIA,BREVARD,NC
28713,SWAIN,BRYSON CITY,NC
27016,STOKES,DANBURY,NC
28462,BRUNSWICK,BOLIVIA,NC
28472,COLUMBUS,WHITEVILLE,NC
58545,MERCER,HAZEN,ND
58425,GRIGGS,COOPERSTOWN,ND
58072,BARNES,VALLEY CITY,ND
58506,BURLEIGH,BISMARCK,ND
58104,CASS,FARGO,ND
58301,RAMSEY,DEVIL'S LAKE,ND
58401,STUTSMAN,JAMESTOWN,ND
58045,TRAILL,HILLSBORO,ND
58237,WALSH,GRAFTON,ND
58368,PIERCE,RUGBY,ND
58852,WILLIAMS,TIOGA,ND
58746,WARD,KENMARE,ND
58701,WARD,MINOT,ND
58122,CASS,FARGO,ND
58249,CAVALIER,LANGDON,ND
40206,JEFFERSON,LOUISVILLE,KY
68137,DOUGLAS,OMAHA,NE
32809,ORANGE,ORLANDO,FL
32792,ORANGE,WINTER PARK,FL
33461,PALM BEACH,LAKE WORTH,FL
33414,PALM BEACH,WELLINGTON,FL
33701,PINELLAS,SAINT PETERSBURG,FL
33709,PINELLAS,SAINT PETERSBURG,FL
33603,HILLSBOROUGH,TAMPA,FL
33573,HILLSBOROUGH,SUN CITY CENTER,FL
34613,HERNANDO,BROOKSVILLE,FL
32348,TAYLOR,PERRY,FL
34223,SARASOTA,ENGLEWOOD,FL
34285,SARASOTA,VENICE,FL
32701,SEMINOLE,ALTAMONTE SPRINGS,FL
34952,ST. LUCIE,PORT SAINT LUCIE,FL
34484,SUMTER,OXFORD,FL
32159,SUMTER,THE VILLAGES,FL
32086,ST. JOHNS,SAINT AUGUSTINE,FL
32168,VOLUSIA,NEW SMYRNA BEACH,FL
32696,LEVY,WILLISTON,FL
